timestamp,open,high,low,close,volume
2024-10-28,153.1790,153.8400,152.7680,153.1790,0
2024-10-27,152.9520,153.8680,152.4210,152.9520,0
2024-10-24,151.7830,152.1400,151.4940,151.7830,0
2024-10-23,152.7690,152.7680,151.7840,152.7690,0
2024-10-22,151.1380,153.1650,151.1520,151.1380,0
2024-10-21,150.6050,151.1290,150.5180,150.6050,0
2024-10-20,149.6000,150.4870,149.0960,149.6000,0
2024-10-17,150.1000,150.1390,149.5150,150.1000,0
2024-10-16,149.5760,150.1380,149.2570,149.5760,0
2024-10-15,149.0990,149.7350,148.9300,149.0990,0
2024-10-14,149.6700,149.7400,148.8530,149.6700,0
2024-10-13,149.3340,149.9490,149.1460,149.3340,0
2024-10-10,148.7040,149.2630,148.3990,148.7040,0
2024-10-09,149.1600,149.5300,148.4180,149.1600,0
2024-10-08,148.1590,149.2580,148.0250,148.1590,0
2024-10-07,148.1460,148.3510,147.3880,148.1460,0
2024-10-06,148.8200,148.7880,147.8630,148.8200,0
2024-10-03,146.8400,148.7380,145.9420,146.8400,0
2024-10-02,146.5820,147.2100,146.3330,146.5820,0
2024-10-01,143.7360,146.2520,143.5320,143.7360,0
2024-09-30,143.7100,144.4960,143.0230,143.7100,0
2024-09-29,142.7830,143.3560,141.6470,142.7830,0
2024-09-26,145.0760,146.4620,142.4540,145.0760,0
2024-09-25,144.6830,145.1880,144.1170,144.6830,0
2024-09-24,142.9630,144.5880,142.9360,142.9630,0
2024-09-23,143.6380,144.6650,143.4120,143.6380,0
2024-09-22,144.0040,144.4390,143.1960,144.0040,0
2024-09-19,142.8580,144.4760,141.7630,142.8580,0
2024-09-18,142.7100,143.9350,142.0650,142.7100,0
2024-09-17,142.0150,142.0510,141.2440,142.0150,0
2024-09-16,140.7900,141.8500,140.3230,140.7900,0
2024-09-15,140.7900,140.8990,139.5780,140.7900,0
2024-09-12,141.4990,141.5270,140.3620,141.4990,0
2024-09-11,142.5900,143.0110,141.9130,142.5900,0
2024-09-10,142.2340,142.4680,140.7180,142.2340,0
2024-09-09,143.1770,143.6750,142.2620,143.1770,0
2024-09-08,142.4860,143.7860,142.4450,142.4860,0
2024-09-05,143.3930,143.8480,141.7650,143.3930,0
2024-09-04,143.3240,144.2040,142.8540,143.3240,0
2024-09-03,145.3530,145.5380,144.0270,145.3530,0
2024-09-02,146.7220,147.1880,145.1680,146.7220,0
2024-09-01,146.3810,147.1190,145.7960,146.3810,0
2024-08-29,144.8900,145.9620,144.7020,144.8900,0
2024-08-28,144.4330,145.5250,144.2830,144.4330,0
2024-08-27,143.9750,145.0250,143.9120,143.9750,0
2024-08-26,144.5160,145.1530,144.1650,144.5160,0
2024-08-25,144.0000,144.5790,143.4600,144.0000,0
2024-08-22,146.2020,146.4730,144.6050,146.2020,0
2024-08-21,145.1180,146.4700,144.9480,145.1180,0
2024-08-20,145.3470,146.3390,144.9810,145.3470,0
2024-08-19,146.6990,147.3190,145.5340,146.6990,0
2024-08-18,147.9560,147.9590,145.2210,147.9560,0
