timestamp,open,high,low,close,volume
2024-10-30,0.8663,0.8665,0.8637,0.8663,0
2024-10-29,0.8672,0.8692,0.8658,0.8672,0
2024-10-28,0.8649,0.8697,0.8644,0.8649,0
2024-10-27,0.8685,0.8699,0.8646,0.8685,0
2024-10-24,0.8659,0.8674,0.8649,0.8659,0
2024-10-23,0.8667,0.8671,0.8649,0.8667,0
2024-10-22,0.8655,0.8686,0.8653,0.8655,0
2024-10-21,0.8654,0.8662,0.8643,0.8654,0
2024-10-20,0.8649,0.8659,0.8630,0.8649,0
2024-10-17,0.8659,0.8669,0.8649,0.8659,0
2024-10-16,0.8653,0.8669,0.8628,0.8653,0
2024-10-15,0.8625,0.8656,0.8612,0.8625,0
2024-10-14,0.8621,0.8636,0.8604,0.8621,0
2024-10-13,0.8583,0.8640,0.8578,0.8583,0
2024-10-10,0.8565,0.8584,0.8557,0.8565,0
2024-10-09,0.8605,0.8612,0.8558,0.8605,0
2024-10-08,0.8574,0.8598,0.8564,0.8574,0
2024-10-07,0.8546,0.8584,0.8529,0.8546,0
2024-10-06,0.8587,0.8587,0.8535,0.8587,0
2024-10-03,0.8518,0.8606,0.8499,0.8518,0
2024-10-02,0.8499,0.8541,0.8492,0.8499,0
2024-10-01,0.8463,0.8507,0.8448,0.8463,0
2024-09-30,0.8453,0.8482,0.8432,0.8453,0
2024-09-29,0.8411,0.8457,0.8404,0.8405,0
2024-09-26,0.8462,0.8493,0.8407,0.8462,0
2024-09-25,0.8506,0.8513,0.8460,0.8506,0
2024-09-24,0.8415,0.8497,0.8413,0.8415,0
2024-09-23,0.8473,0.8490,0.8448,0.8473,0
2024-09-22,0.8509,0.8517,0.8473,0.8509,0
2024-09-19,0.8478,0.8516,0.8452,0.8478,0
2024-09-18,0.8473,0.8515,0.8448,0.8473,0
2024-09-17,0.8463,0.8464,0.8423,0.8463,0
2024-09-16,0.8446,0.8476,0.8428,0.8446,0
2024-09-15,0.8477,0.8481,0.8434,0.8477,0
2024-09-12,0.8499,0.8500,0.8443,0.8499,0
2024-09-11,0.8526,0.8549,0.8516,0.8526,0
2024-09-10,0.8466,0.8514,0.8421,0.8466,0
2024-09-09,0.8494,0.8498,0.8457,0.8494,0
2024-09-08,0.8439,0.8494,0.8436,0.8439,0
2024-09-05,0.8438,0.8474,0.8383,0.8438,0
2024-09-04,0.8460,0.8490,0.8435,0.8460,0
2024-09-03,0.8499,0.8517,0.8472,0.8499,0
2024-09-02,0.8514,0.8536,0.8482,0.8514,0
2024-09-01,0.8505,0.8534,0.8483,0.8505,0
2024-08-29,0.8469,0.8509,0.8467,0.8469,0
2024-08-28,0.8418,0.8493,0.8398,0.8418,0
2024-08-27,0.8417,0.8450,0.8409,0.8417,0
2024-08-26,0.8471,0.8484,0.8423,0.8471,0
2024-08-25,0.8473,0.8484,0.8456,0.8473,0
2024-08-22,0.8517,0.8540,0.8470,0.8517,0
2024-08-21,0.8511,0.8533,0.8490,0.8511,0
2024-08-20,0.8536,0.8560,0.8511,0.8536,0
2024-08-19,0.8624,0.8625,0.8566,0.8624,0
2024-08-18,0.8676,0.8676,0.8614,0.8676,0
